behavior_score,amortization_term,recovery_amount,ead,lgd,recovery_origin_code,collateral_type_code,survival_time_1,survival_time_2
1.0,240,0.0,50249.77,0.720853926,4,2,10,20
2.0,240,11109.41,11445.97,0.9820845241,3,2,25,29
3.0,300,0.0,70177.58,1.0,5,2,13,3
2.0,360,0.0,67166.52,1.0,5,2,21,3
1.0,240,87440.34,80367.06,0.0,5,2,49,7
1.0,222,11449.99,4293.1,0.9111737439,3,2,13,52
3.0,218,32757.12,15691.5,0.9175419813,3,4,22,43
0.0,192,0.0,7552.51,1.0,1,2,131,4
1.0,234,23524.52,24026.44,0.9892443491,3,4,20,48
1.0,222,13455.71,4880.63,0.9717618422,3,2,27,40
7.0,240,10123.5,11919.09,0.87271092,3,2,23,33
24.98,240,33653.51,33202.72,0.0,5,2,15,1
1.0,360,0.0,181474.84,1.0,5,2,25,6
3.0,240,0.0,47624.35,1.0,5,2,14,8
67.0,173,30577.89,30884.09,0.0,4,2,44,1
1.0,204,35955.56,34534.79,0.0,4,2,16,6
24.98,204,22162.11,37741.34,0.7155123874,5,2,12,39
24.98,180,193663.76,193477.48,0.0,5,2,28,0
24.98,240,57622.95,61698.32,0.0,1,2,86,13
24.98,240,74577.69,76731.12,0.0,5,2,28,3
4.0,204,0.0,33444.22,0.0,4,3,36,16
1.0,300,56613.0,54162.14,0.0,4,2,15,7
64.0,236,19920.9,19212.56,0.9310883089,3,2,16,57
24.98,204,64182.73,57677.19,0.0,4,3,29,11
64.0,240,19221.71,19904.65,0.968882648,3,2,19,42
16.0,240,25421.62,24177.41,0.0,4,2,19,17
77.0,240,35367.03,38457.47,0.7659361588,4,2,39,29
5.0,360,0.0,49772.29,1.0,5,2,19,1
1.0,240,0.0,145209.5,0.7103264702,5,2,9,29
24.98,180,136915.71,89854.14,1.0,1,2,20,28
1.0,240,0.0,82036.86,0.7691308618,5,2,21,3
0.0,119,121525.86,124771.77,0.7155390003,5,2,21,27
30.0,226,19345.7,21326.42,0.0,4,2,49,12
24.98,240,67391.84,65675.19,0.0,1,2,84,2
17.0,216,7532.8,8428.27,0.0,3,4,34,15
2.0,300,0.0,34393.79,1.0,4,2,30,2
7.0,300,31395.32,50915.95,0.8306010419,4,2,16,26
13.0,300,0.0,81061.49,1.0,4,2,12,0
24.98,240,66919.97,66820.3,0.0,5,2,20,0
71.0,240,0.0,210520.97,1.0,5,2,39,2
1.0,240,45252.8,40681.25,0.9139529535,4,2,41,27
17.0,240,97849.79,98005.1,0.0,5,2,23,2
24.98,360,74160.75,70275.78,0.0,5,2,10,5
4.0,240,34931.8,27066.59,0.0,4,2,8,8
6.0,240,0.0,119035.77,1.0,5,2,30,0
1.0,240,149770.98,83851.83,0.9719529054,4,2,22,50
2.0,236,21260.47,10967.36,0.0,3,2,54,14
1.0,222,11449.99,4290.48,0.9155782104,3,2,12,53
24.98,240,114876.53,97888.17,0.0,5,2,20,15
24.98,204,30308.7,28928.91,0.0,4,3,28,4
14.0,240,44564.35,44309.26,0.0,4,2,51,14
24.98,240,88936.54,100200.26,0.1124120836,1,2,41,2
4.0,234,14892.43,16033.36,0.9394113274,3,2,20,60
64.0,232,15191.37,18050.47,0.9191638777,3,2,24,59
1.0,240,10000.37,11214.72,0.1082817939,3,2,39,18
1.0,240,0.0,64638.51,1.0,5,2,45,14
24.98,240,36831.86,36634.11,0.0,4,2,28,19
24.98,300,0.0,37039.8,1.0,4,2,11,1
75.0,360,104040.12,100571.98,0.0,5,2,29,3
89.0,240,70906.57,67450.36,0.0,5,2,14,19
1.0,360,0.0,159338.3,0.8024430156,5,2,13,27
90.0,230,7423.12,11425.59,0.9211734361,3,4,19,61
94.0,240,19122.74,19434.15,0.0,4,2,13,7
5.0,119,89568.8,102188.13,0.123491153,5,2,16,5
2.0,300,0.0,41401.91,1.0,4,2,21,1
1.0,240,245489.62,208317.75,0.0,5,2,17,12
94.0,240,22048.48,28679.48,0.8708906159,3,4,27,28
93.0,240,102572.7,98624.46,0.0,5,2,12,4
77.0,300,0.0,113402.64,1.0,5,2,21,1
52.0,240,75893.7,67209.77,0.0,4,2,20,20
0.0,283,0.0,84414.85,1.0,5,2,21,8
24.98,240,113169.69,100504.19,0.0,5,2,7,10
4.0,300,0.0,38032.59,1.0,4,2,19,2
1.0,240,0.0,39209.55,0.7086043901,5,2,11,29
24.98,240,42911.55,42901.21,0.0,5,2,16,0
93.0,180,53071.76,55093.05,0.0,4,3,28,14
24.98,240,26316.65,26476.05,1.0,3,4,22,33
1.0,360,0.0,78317.62,1.0,5,2,19,32
18.0,240,0.0,42837.45,1.0,4,2,33,1
1.0,240,4625.24,51152.9,0.909580102,4,2,26,13
1.0,240,0.0,90568.05,0.7965640744,5,2,13,25
24.98,300,91646.62,87810.96,0.0,4,2,10,2
1.0,240,26238.25,26416.12,1.0,3,4,27,35
19.0,300,0.0,52874.85,1.0,4,2,13,1
68.0,230,20262.67,21995.84,0.9332264646,3,2,28,31
6.0,240,27813.5,28382.94,0.0,4,2,41,1
4.0,300,0.0,44177.58,1.0,4,2,13,11
32.0,230,20377.36,22011.42,0.9072195251,3,2,28,31
1.0,180,78657.79,67678.36,0.0,5,2,43,12
24.98,240,107333.21,96210.13,0.0,4,2,20,11
16.0,240,26316.66,26867.35,0.0204966251,3,4,49,6
96.0,360,0.0,83162.8,0.7173111839,5,2,14,29
2.0,218,33008.16,18075.86,0.8479458239,3,4,24,40
24.98,232,15273.11,18060.11,0.9280397517,3,2,24,59
93.0,239,54009.7,53423.77,0.0,4,2,26,2
56.0,353,0.0,124320.29,1.0,5,2,7,24
24.98,300,22788.9,22311.93,0.0,4,2,14,4
24.98,240,80723.56,88142.48,0.0841696308,4,2,27,8
4.0,232,15190.65,18060.11,0.9363193247,3,2,24,59
8.0,240,82990.42,95095.92,0.624823627,1,2,37,45
24.98,236,42578.7,40502.11,0.0,5,2,13,1
1.0,240,0.0,30573.13,1.0,5,2,52,9
1.0,300,0.0,16408.56,1.0,4,2,24,10
1.0,240,20396.96,22398.79,0.0893722384,3,2,44,14
4.0,240,0.0,81957.46,1.0,5,2,66,0
91.0,240,157672.29,154748.28,0.0,1,2,25,1
1.0,240,0.0,82103.86,1.0,5,2,27,2
8.0,234,7453.27,8774.32,0.8929421311,3,2,52,33
24.98,228,13738.01,16695.72,0.9209803471,3,4,39,38
89.0,240,142942.25,145286.35,0.0,5,2,23,5
18.0,300,0.0,94570.72,1.0,4,2,15,1
13.0,230,8308.71,9612.49,0.8896966343,3,2,28,52
1.0,240,26236.34,12013.01,0.9548289729,3,4,7,55
1.0,300,0.0,59831.29,1.0,4,2,11,16
1.0,300,0.0,73600.99,1.0,4,2,9,2
22.0,240,84682.45,88105.46,0.0388512812,5,2,49,8
94.0,300,35908.52,35353.12,0.8548185977,4,2,8,41
24.98,240,35765.94,35724.49,0.0,3,4,39,1
24.98,190,16828.9,18424.32,0.9048898413,3,2,27,53
68.0,218,34198.91,17906.93,0.8854141944,3,4,24,40
1.0,320,50838.09,49419.76,0.0,5,2,33,3
18.0,360,0.0,106225.74,1.0,5,2,23,1
1.0,360,0.0,151602.91,1.0,5,2,33,2
0.0,240,88802.71,85481.3,0.0,5,2,9,4
22.0,300,0.0,83903.51,1.0,5,2,23,3
4.0,306,0.0,118087.23,0.0,5,2,8,15
0.0,72,0.0,7184.29,0.9505588535,1,2,44,28
24.98,360,0.0,149561.87,1.0,5,2,10,3
41.0,240,37036.82,38141.46,0.0,5,2,21,2
4.0,240,10515.66,9113.71,0.0,3,4,35,18
94.0,240,0.0,45626.57,0.0,5,2,24,18
13.0,360,0.0,62659.93,0.7709146113,5,2,18,1
24.98,300,0.0,59964.1,1.0,4,2,10,2
24.98,347,194888.12,212217.22,0.0,5,2,10,16
24.98,240,16972.06,17237.01,0.0,4,2,29,3
8.0,300,0.0,44050.31,1.0,4,2,25,1
96.0,240,104704.31,111494.16,0.0,4,2,31,15
89.0,190,64011.83,60719.29,0.0,5,2,13,7
1.0,360,0.0,75455.74,1.0,4,2,42,10
7.0,240,0.0,46111.2,0.0,5,2,31,22
1.0,300,0.0,72430.85,1.0,4,2,14,5
1.0,240,0.0,45879.5,0.83327005,4,2,9,20
0.0,240,0.0,74186.02,1.0,5,2,8,35
24.98,218,14776.82,9814.34,0.7909569059,3,4,17,32
55.0,240,88621.27,86852.55,0.0,4,2,21,3
24.98,240,29840.61,26152.0,0.0,5,2,13,11
94.0,240,18211.83,18702.41,0.9294524075,3,2,20,35
24.98,120,57377.75,63271.94,0.0,5,2,18,22
24.98,180,54206.27,63191.93,0.0,1,2,35,11
1.0,236,21249.77,9912.39,0.9647915387,3,2,28,40
94.0,240,32588.98,34083.04,0.0,4,2,31,6
1.0,228,15344.91,16484.53,0.0691326959,3,2,64,13
24.98,296,0.0,72966.57,1.0,4,2,10,4
24.98,240,109689.46,106471.55,0.0,5,2,25,16
2.0,360,0.0,266528.43,1.0,5,2,20,8
1.0,240,0.0,23286.2,1.0,5,2,55,18
44.0,240,57637.14,64669.02,0.1087364553,5,2,52,4
0.0,240,0.0,40935.82,0.849387569,4,2,27,27
1.0,240,0.0,34193.29,1.0,4,2,50,1
8.0,240,0.0,86494.82,1.0,1,2,124,2
24.98,240,41071.57,44378.65,0.0,5,2,18,8
94.0,240,51563.72,55049.26,0.0,5,2,28,5
83.0,180,26694.93,27178.89,0.0178064667,4,2,19,3
4.0,240,10578.62,11392.78,0.0714628036,3,2,46,9
24.98,204,43453.49,51295.83,0.0,4,3,35,23
16.0,240,75205.02,79056.39,0.0,5,2,11,2
94.0,151,4337.22,6618.38,0.7860820926,3,4,15,49
11.0,240,102586.01,115734.08,0.1136058627,5,2,31,10
2.0,300,0.0,67123.8,1.0,4,2,26,4
44.0,240,19203.38,19793.69,0.9693872138,3,2,22,39
2.0,240,0.0,48521.44,1.0,4,2,29,5
0.0,360,0.0,198154.23,1.0,5,2,21,10
19.0,115,143129.25,143694.98,0.0039370199,5,2,16,3
9.0,240,41678.13,53199.38,0.7303227028,5,2,14,65
24.98,240,41072.43,45628.05,0.0,5,2,14,5
94.0,234,19199.03,23196.11,0.9576541067,3,4,14,52
37.0,240,0.0,144154.9,1.0,5,2,23,2
2.0,180,9051.05,38994.35,0.6870236065,4,3,40,50
1.0,240,0.0,41703.34,1.0,4,2,33,2
1.0,300,0.0,40563.7,1.0,4,2,18,0
10.0,240,191951.68,191444.83,0.0,5,2,29,2
1.0,240,0.0,141011.1,1.0,5,2,59,12
94.0,225,19560.93,14750.06,0.92424302,3,4,22,26
1.0,240,0.0,54082.13,1.0,5,2,27,20
1.0,300,0.0,33791.54,0.8380714078,4,2,7,4
16.0,240,77859.09,84828.8,0.0,5,2,23,17
24.98,300,0.0,69531.37,1.0,4,2,12,0
24.98,300,0.0,64759.99,1.0,4,2,10,1
24.98,120,32968.99,32148.76,0.0,1,2,57,2
24.98,240,110341.9,96491.44,0.0,5,2,23,23
24.98,240,26567.77,31350.52,0.0,4,2,47,21
3.0,360,0.0,221462.13,1.0,5,2,31,1
1.0,300,0.0,56138.16,1.0,4,2,24,3
45.0,240,0.0,82474.04,1.0,5,2,18,5
13.0,180,115147.97,108533.22,0.0,5,2,22,7
3.0,260,0.0,132078.62,1.0,5,2,25,4
94.0,230,13631.42,15970.26,0.918261193,3,2,23,53
1.0,240,26318.38,26677.59,0.9853839871,3,4,33,31
94.0,180,31112.2,30888.49,0.0,5,2,38,6
0.0,220,0.0,27801.47,1.0,4,2,24,14
24.98,240,79782.27,87693.58,0.0902153841,5,2,27,4
89.0,300,0.0,56221.59,1.0,4,2,24,2
32.0,300,74116.03,70294.79,0.0,4,2,12,10
1.0,240,0.0,46217.22,0.9017311438,5,2,17,18
44.0,300,0.0,71162.3,1.0,4,2,23,3
95.0,360,135221.14,132690.35,0.0,5,2,20,2
0.0,240,0.0,18915.72,1.0,5,2,31,9
1.0,300,0.0,80332.49,0.8869060842,5,2,21,2
4.0,230,7484.32,11425.6,0.894296142,3,4,19,61
93.0,240,37409.86,37679.71,0.0,4,2,20,1
1.0,236,21262.15,9851.61,0.9841599495,3,2,28,40
24.98,255,571723.19,542921.95,0.0,5,2,8,4
17.0,360,0.0,137318.24,1.0,5,2,12,1
24.98,228,27380.16,25680.17,0.0,3,4,41,18
24.98,360,52273.02,50207.9,0.0,5,2,26,4
1.0,240,90938.14,69220.89,0.0,5,2,21,24
24.98,360,277637.92,259904.75,0.0,5,2,9,6
1.0,96,0.0,44598.18,1.0,5,2,40,14
1.0,360,0.0,46087.32,1.0,5,2,18,11
1.0,240,26238.24,26543.97,1.0,3,4,21,38
1.0,231,7806.12,9564.35,0.8668126951,3,2,49,29
6.0,360,0.0,52651.13,1.0,5,2,30,2
8.0,240,0.0,164021.69,1.0,5,2,26,1
8.0,200,0.0,135738.89,1.0,5,2,12,2
1.0,240,0.0,33186.12,1.0,4,2,26,6
0.0,300,0.0,64132.65,1.0,4,2,33,1
94.0,220,10480.46,11382.38,0.9377124995,3,4,18,61
18.0,240,0.0,51438.46,1.0,5,2,75,1
1.0,360,283219.14,245499.16,0.0,5,2,8,13
70.0,240,40809.53,39862.67,0.0,5,2,31,5
94.0,240,19807.63,10199.63,0.0,3,4,15,21
1.0,300,11003.25,9742.08,0.0,4,2,11,22
0.0,300,0.0,99240.14,1.0,4,2,12,4
17.0,240,0.0,38131.4,1.0,4,2,49,3
84.0,72,45476.86,46071.71,0.0,5,2,18,4
5.0,360,196927.91,181735.7,0.0,5,2,13,8
2.0,180,38411.07,38207.55,0.0,1,2,64,1
24.98,300,76128.35,68287.93,0.0,5,2,7,11
0.0,240,113168.06,112588.42,0.0,4,2,10,5
1.0,236,14260.36,14432.09,0.0118991775,3,2,69,14
0.0,240,0.0,119094.88,0.7058798585,4,2,25,4
0.0,240,110277.72,101848.24,0.0,5,2,23,6
8.0,230,20261.78,22001.8,0.9178044524,3,2,28,31
24.98,240,76395.09,72984.41,0.0,5,2,7,20
0.0,240,0.0,19599.81,0.8565763554,4,2,13,7
24.98,300,65335.91,64249.12,0.0,4,2,11,3
2.0,360,0.0,120128.41,1.0,5,2,28,2
1.0,222,7641.54,5541.44,0.9283200756,3,2,17,55
24.98,360,0.0,181281.97,1.0,5,2,11,4
1.0,240,26318.38,25769.69,0.9900285956,3,4,24,40
8.0,204,28844.39,26797.75,0.0,4,2,68,6
2.0,60,36087.45,39177.24,0.0,5,2,35,2
24.98,240,82552.04,71011.98,0.0,5,2,16,11
13.0,300,46512.42,45784.5,0.0,4,2,18,3
52.0,230,8251.54,9808.12,0.8758385909,3,2,28,52
18.0,240,0.0,91459.9,0.7242599511,5,2,39,13
1.0,240,10161.07,11439.74,0.1117743935,3,2,34,20
0.0,180,0.0,17271.92,1.0,5,2,44,7
8.0,236,14261.86,14411.59,0.964702715,3,2,24,59
24.98,130,4619.14,23540.99,0.6864826879,5,2,35,4
76.0,204,14745.04,14638.13,0.0,4,3,52,6
8.0,300,0.0,72672.91,1.0,4,2,16,2
56.0,120,212182.08,202845.17,0.0,1,2,24,2
1.0,236,21260.47,10927.5,0.0,3,2,47,21
9.0,240,35474.14,37033.97,0.7289355997,5,2,14,37
24.98,222,7644.76,5546.66,0.9233791146,3,2,17,55
1.0,144,0.0,49147.28,0.6381375261,5,2,36,9
56.0,240,36065.85,45938.38,0.7340172715,5,2,50,29
26.0,240,65632.32,61602.68,0.8426488233,4,2,11,33
64.0,240,0.0,64086.62,1.0,4,2,14,1
1.0,240,74382.11,63439.42,0.0,5,2,11,13
5.0,300,0.0,57004.12,1.0,4,2,24,4
1.0,240,66594.45,67298.29,0.0,5,2,14,1
2.0,227,0.0,49341.61,0.7054365921,5,2,27,18
0.0,180,0.0,33707.17,0.8060317956,5,2,16,3
24.98,180,85426.84,83768.03,0.0,5,2,15,1
24.98,240,98627.04,95392.06,0.0,5,2,34,3
0.0,222,7641.54,5537.82,0.9282732194,3,2,17,55
15.0,120,0.0,157797.31,1.0,5,2,32,7
5.0,240,0.0,35635.25,1.0,4,2,38,2
91.0,300,67902.02,66497.58,0.0,4,2,19,6
92.0,240,102990.37,102670.97,0.0,5,2,30,1
33.0,240,201116.31,210213.12,0.0432742257,5,2,24,5
1.0,180,0.0,60926.79,0.7253255664,5,2,21,1
77.0,240,170692.78,171421.38,0.004250345,5,2,23,1
1.0,240,0.0,66380.56,1.0,4,2,13,6
1.0,240,0.0,69781.13,1.0,4,2,18,12
1.0,165,12586.0,8182.43,1.0,3,2,39,30
56.0,236,4455.35,5191.6,0.8868190924,3,4,48,34
2.0,239,0.0,101442.99,1.0,5,2,12,1
1.0,236,19371.79,19549.89,0.0091100257,3,2,51,9
2.0,360,0.0,73782.97,1.0,5,2,38,9
9.0,300,0.0,51448.59,1.0,4,2,10,2
1.0,240,37420.71,38037.66,0.016219452,4,2,46,2
1.0,222,11432.48,4478.5,0.8347125154,3,2,18,47
1.0,230,10562.41,11646.56,0.9420137792,3,4,38,46
1.0,300,0.0,15120.84,1.0,4,2,32,2
28.0,300,50037.23,50119.12,0.0016339074,4,2,28,2
24.98,300,26219.16,27937.08,0.7968546814,4,2,8,26
1.0,240,99855.77,95912.05,0.0,5,2,12,8
65.0,229,15067.1,16112.7,0.0648929106,3,2,79,4
1.0,218,33211.98,15759.04,0.9000123104,3,4,22,43
94.0,224,15058.01,17840.36,0.9066487448,3,2,17,55
93.0,234,9793.75,12035.66,0.9007607393,3,2,39,42
37.0,240,38927.31,48957.48,0.7167066389,5,2,18,35
2.0,240,0.0,59616.91,1.0,5,2,26,4
24.98,360,0.0,109434.24,1.0,5,2,12,5
24.98,180,202457.19,228154.4,0.1126307886,1,2,11,2
24.98,360,0.0,110111.16,1.0,5,2,12,2
1.0,360,0.0,238564.72,1.0,5,2,24,5
3.0,240,60478.11,56008.89,0.0,5,2,25,7
1.0,240,22986.15,24506.48,0.0620378773,5,2,60,4
77.0,152,0.0,65940.5,1.0,5,2,68,2
1.0,200,12997.91,10676.54,0.931158409,3,4,21,58
7.0,300,69195.46,68019.37,0.0,4,2,28,2
1.0,360,0.0,155913.04,1.0,5,2,15,11
16.0,160,0.0,47328.27,1.0,4,2,15,2
9.0,300,64776.81,59523.62,0.0,4,2,14,20
56.0,224,14434.94,18095.25,0.853801412,3,2,38,38
18.0,236,21249.77,15681.49,0.0,3,2,58,10
1.0,300,0.0,72454.14,1.0,4,2,19,2
85.0,240,18211.81,18661.49,0.9418470872,3,2,20,35
24.98,203,121531.65,123178.71,0.0,5,2,13,16
77.0,240,27938.09,27865.95,0.0,4,2,31,0
5.0,240,10002.11,11411.55,0.1235099526,3,2,34,23
1.0,240,9121.96,8047.87,1.0,3,4,19,34
8.0,204,0.0,15579.42,1.0,4,2,38,2
0.0,120,162687.85,163515.65,0.0,5,2,18,24
0.0,340,0.0,56027.31,1.0,5,2,12,22
31.0,240,0.0,76970.1,1.0,4,2,23,3
1.0,236,18498.99,17164.45,0.9674029753,3,2,24,41
1.0,240,76010.62,78773.69,0.0350760514,4,2,19,19
2.0,236,16430.96,18077.37,0.0910757483,3,2,54,12
56.0,240,19221.72,19908.83,0.9680774812,3,2,19,42
13.0,300,0.0,87727.17,1.0,4,2,17,0
0.0,240,0.0,83997.76,0.8658921903,5,2,15,2
0.0,120,1037.65,5470.79,0.8103290384,2,2,110,13
90.0,218,28328.0,24258.46,0.0,3,4,39,17
24.98,222,26679.64,4376.5,0.9353981492,3,2,7,36
24.98,360,0.0,107997.23,1.0,5,2,12,1
1.0,240,0.0,86862.29,1.0,5,2,13,31
24.98,232,15423.21,9580.12,0.9643177747,3,2,27,36
1.0,300,0.0,32010.0,1.0,4,2,14,10
60.0,300,0.0,68944.42,1.0,4,2,13,3
39.0,240,80879.13,78924.01,0.0,5,2,21,2
94.0,230,20384.24,22001.8,0.9035065313,3,2,28,31
22.0,120,47999.42,41940.42,0.0,5,2,10,4
8.0,360,107471.37,102134.49,0.0,5,2,17,11
2.0,240,0.0,47778.71,0.7895052908,5,2,42,2
92.0,240,0.0,45044.54,1.0,5,2,38,1
2.0,240,11108.88,11449.72,0.9374648463,3,2,25,29
13.0,240,20755.33,20948.27,0.0092103071,3,4,39,23
1.0,300,0.0,40338.17,1.0,4,2,11,11
47.0,230,7788.13,8973.16,0.0,3,2,46,21
24.98,240,74340.4,72646.39,0.0,5,2,28,2
39.0,360,0.0,142412.27,1.0,5,2,12,2
24.98,240,115727.93,110774.18,0.0,5,2,10,4
94.0,236,16070.28,19384.9,0.9064797858,3,2,14,65
1.0,240,0.0,92723.86,1.0,4,2,10,9
24.98,300,0.0,69324.64,1.0,4,2,13,0
2.0,240,0.0,46087.59,0.9122837404,4,2,15,3
1.0,240,0.0,67522.19,0.794746976,5,2,30,14
2.0,240,19221.74,19904.65,0.967972308,3,2,19,42
1.0,232,15966.92,19023.39,0.9204263804,3,2,24,59
0.0,360,97474.02,92323.07,0.0,5,2,14,5
24.98,300,0.0,30007.94,1.0,4,2,9,4
1.0,240,0.0,15570.23,1.0,5,2,32,13
1.0,240,118233.35,85277.82,1.0,4,2,17,29
8.0,300,0.0,96182.34,1.0,4,2,21,13
8.0,300,0.0,53411.59,1.0,4,2,19,2
24.98,360,0.0,66485.23,1.0,5,2,30,3
1.0,119,73258.25,66649.16,0.0,5,2,19,12
24.98,300,258330.67,249105.78,0.0,5,2,17,3
94.0,180,31909.66,67528.4,0.7043359626,4,2,33,37
52.0,278,194711.8,218116.39,0.0,5,2,17,12
1.0,180,93128.2,94115.21,0.0,5,2,17,4
0.0,360,90637.41,84406.63,0.0,5,2,13,7
0.0,240,335010.91,202592.24,0.9126171887,5,2,11,41
36.0,240,20643.0,23125.58,0.9181668092,3,2,16,40
1.0,240,10217.76,11030.68,0.0736962726,3,2,39,16
26.0,180,75507.3,72666.63,0.0,5,2,11,24
1.0,300,0.0,65895.56,1.0,4,2,18,1
24.98,300,66130.69,64460.93,0.0,4,2,7,5
24.98,240,41986.49,48290.81,0.0,5,2,32,12
1.0,300,52760.1,51893.51,0.0,4,2,15,20
94.0,240,100269.85,104604.66,0.0,5,2,16,9
18.0,360,0.0,136521.1,1.0,5,2,31,2
2.0,240,194503.35,185885.27,0.0,5,2,46,4
1.0,236,21260.47,10883.11,0.947227401,3,2,38,30
8.0,240,0.0,13485.53,0.7538248561,4,2,68,18
24.98,240,35303.35,35534.04,0.0064920848,3,4,39,1
24.98,240,39160.17,37130.72,0.0,4,2,27,7
5.0,230,8240.45,9750.58,0.8356743907,3,2,28,52
94.0,234,14450.06,17296.42,0.9194347732,3,4,25,33
8.0,204,36701.38,37810.13,0.0,5,2,29,1
26.0,240,84834.1,84916.06,0.0,1,2,15,3
1.0,300,56530.83,50971.9,0.0,4,2,8,22
24.98,204,17343.91,20315.0,0.0,5,2,21,11
2.0,360,418063.42,402443.07,0.0,5,2,11,13
94.0,240,11057.34,11480.89,0.0,3,2,31,24
67.0,240,40235.71,43730.8,0.0799228461,4,2,37,6
24.98,222,26690.0,5955.13,0.0,3,2,26,17
3.0,300,41999.28,41629.36,0.0,4,2,12,12
1.0,240,0.0,31007.93,1.0,4,2,34,12
1.0,240,0.0,90047.29,1.0,5,2,63,1
24.98,240,75565.85,75516.41,0.0,5,2,22,2
1.0,236,21260.47,9851.58,0.9839660237,3,2,28,40
8.0,224,14435.24,15900.46,0.0921495353,3,2,66,10
24.98,50,0.0,2240.7,0.3386407587,4,3,16,26
94.0,236,18396.87,17154.48,0.9285446134,3,2,24,41
56.0,204,0.0,40627.45,1.0,5,2,42,2
0.0,300,62057.93,55933.28,0.0,4,2,13,17
32.0,180,0.0,73292.45,1.0,5,2,22,6
93.0,240,54367.2,58279.14,0.0,5,2,7,6
1.0,204,6914.16,19218.84,0.0,5,2,48,19
1.0,240,37860.85,38873.7,0.0260548906,5,2,40,8
5.0,240,94844.89,97449.3,0.0,5,2,39,16
9.0,240,33126.12,33588.96,0.0,4,2,13,13
9.0,60,0.0,30825.95,0.2834968075,1,2,28,32
2.0,300,0.0,32867.12,0.8644396725,4,2,8,6
95.0,360,0.0,75108.61,1.0,5,2,13,1
13.0,360,113601.59,116433.61,0.0243230456,5,2,33,10
20.0,240,36061.22,44289.07,0.7489012305,5,2,31,45
68.0,218,33416.49,17724.5,0.9266659144,3,4,24,40
5.0,223,15273.03,18361.28,0.8501929059,3,2,39,33
24.98,180,22807.7,41460.73,0.3011952155,5,2,32,7
24.98,240,98591.95,114584.2,0.0,5,2,22,15
8.0,229,15065.75,17012.28,0.1144191137,3,2,59,24
94.0,234,11794.84,13416.48,1.0,3,2,49,25
94.0,180,0.0,18106.78,1.0,1,2,81,4
24.98,234,11550.17,18102.23,0.8808494865,3,4,20,52
5.0,300,0.0,72899.91,1.0,4,2,12,4
94.0,230,11483.38,13845.94,0.9048298635,3,4,33,29
1.0,240,19694.08,23802.78,0.9865923224,3,2,19,40
10.0,240,11114.41,11451.67,0.9460244663,3,2,25,30
2.0,180,0.0,20878.72,1.0,5,2,61,3
90.0,200,9036.67,10623.44,0.8797169279,3,4,21,58
64.0,360,0.0,185442.66,1.0,5,2,18,1
94.0,230,20358.17,21995.84,0.9041218703,3,2,28,31
24.98,240,38604.67,34755.64,0.0,4,2,20,13
0.0,240,78038.71,80512.28,0.0,5,2,20,12
1.0,204,6436.4,6959.36,0.0751448409,4,2,31,19
8.0,225,11346.02,11560.28,0.0,3,2,46,22
68.0,198,33290.26,17827.17,0.9033570668,3,4,24,40
24.98,300,29565.73,26754.8,0.0,4,2,8,16
24.98,240,90044.88,84607.96,0.0,5,2,10,6
4.0,360,0.0,91337.53,1.0,5,2,28,8
0.0,240,0.0,45280.68,0.7053321312,5,2,33,3
4.0,236,21262.15,9851.6,0.9555260059,3,2,28,40
24.98,300,96267.93,92760.91,0.0,4,2,7,6
1.0,240,10717.55,11853.58,0.0958385568,3,2,37,17
15.0,300,0.0,65236.29,1.0,4,2,9,3
1.0,222,13527.4,12869.99,0.9119540885,3,4,30,53
23.0,180,0.0,26397.92,0.0,5,2,26,16
1.0,360,67651.16,67942.1,0.0042821756,5,2,15,5
1.0,300,0.0,54336.54,1.0,4,2,18,3
94.0,234,13512.33,14117.12,0.9617089038,3,2,14,60
12.0,360,0.0,181623.38,1.0,5,2,18,9
4.0,250,0.0,165393.33,1.0,5,2,19,2
24.98,197,140435.96,119552.26,0.0,5,2,7,12
24.98,240,96493.72,87618.54,0.0,5,2,37,9
1.0,240,10239.47,11251.32,0.0899316702,3,2,42,13
1.0,240,81452.4,52464.73,1.0,5,2,48,34
53.0,240,78184.32,83530.5,0.0640027295,5,2,22,14
1.0,300,35413.82,32163.56,0.0,4,2,7,10
96.0,304,0.0,63158.67,1.0,5,2,34,2
24.98,240,19074.54,20350.12,0.0,3,2,33,11
24.98,300,46510.68,45187.33,0.0,4,2,8,6
26.0,240,20755.33,20947.74,0.0091852391,3,4,39,23
24.98,60,431223.45,419916.89,0.0,1,2,11,1
2.0,180,0.0,89534.93,0.6939973644,5,2,16,4
2.0,240,114881.88,107416.72,0.0,5,2,33,7
24.98,240,50507.11,48521.53,0.0,4,2,23,6
4.0,240,7589.0,2388.1,0.9116536158,3,4,8,53
1.0,240,21334.13,21365.91,0.0,4,2,17,2
1.0,240,48606.26,55833.35,0.1294403793,4,2,34,13
0.0,240,187428.52,196981.47,0.6715332704,5,2,18,26
38.0,180,0.0,34445.44,1.0,4,2,57,5
1.0,240,26316.65,26476.05,0.9964394236,3,4,22,33
5.0,150,0.0,49646.85,1.0,5,2,32,12
24.98,240,30798.65,47927.49,0.7676648969,5,2,9,31
93.0,230,11483.48,13831.09,0.9367468508,3,4,33,29
1.0,360,76744.77,80230.89,0.0434510947,5,2,12,16
14.0,240,0.0,118505.44,1.0,5,2,17,7
24.98,240,106405.98,88820.92,0.0,5,2,15,16
