y1,y2,y3,location_1,location_2,location_3,scale_1,rho_12,scale_2,rho_13,rho_23,scale_3,df,x,x2
2.2637694,1.2100232,4.82175,0.0061140074,0.9877161,1.0,1.1048489,0.6409087,0.6677285,0.3538531,0.035288915,2.024326,11.43517,0.014127300577759905,-2.904336451188404
-0.49505737,0.9856084,-1.2591441,0.0061344346,0.9876874,1.0,1.104898,0.6409267,0.66775256,0.3539019,0.035330076,2.0244339,11.431283,0.01414380559704298,-2.903667096540617
-0.459764,1.2907114,0.86028063,0.006586994,0.9870593,1.0,1.105139,0.64131695,0.66777605,0.3539493,0.03622053,2.0252588,11.427514,0.014500900713302678,-2.903018055174715
-0.5364009,1.1487906,-3.3203025,0.006819812,0.986741,1.0,1.105243,0.6415107,0.66777694,0.353951,0.036663577,2.025634,11.427378,0.01467859221075496,-2.902994632484981
0.3198983,1.0370506,3.6235802,0.006965364,0.98654354,1.0,1.1053822,0.64162964,0.6678225,0.3540439,0.036935717,2.0260003,11.420029,0.014787743639710693,-2.9017285936930044
0.7561591,1.4375961,3.1938992,0.0070365164,0.98644745,1.0,1.1054436,0.6416872,0.66784096,0.35408148,0.037067443,2.0261664,11.417071,0.014840579205987692,-2.9012189696769415
1.5726225,0.9545018,3.0498123,0.007276236,0.9861257,1.0,1.1056378,0.6418782,0.6678956,0.35419345,0.03750515,2.0266972,11.408288,0.015016148417095754,-2.899704768283096
0.4248378,0.98595136,2.414322,0.0074184528,0.9859362,1.0,1.1058276,0.64198947,0.66797346,0.35435396,0.03776053,2.0271454,11.3958,0.015118590591476688,-2.897550586314627
-0.1840809,-0.033322453,3.348819,0.0074987537,0.9858297,1.0,1.1058713,0.64205176,0.6679791,0.35436568,0.037903365,2.027281,11.394896,0.015175888175046559,-2.8973946920454425
0.30850407,1.8291726,-0.81368804,0.007529408,0.9857891,1.0,1.1058922,0.6420754,0.6679838,0.35437536,0.03795763,2.0273402,11.394147,0.015197659163774913,-2.897265482985091
1.3045114,2.4276743,5.3432846,0.007654382,0.98562413,1.0,1.1060133,0.6421711,0.66802484,0.3544606,0.038177457,2.0276468,11.387575,0.015285844338775223,-2.896130989550678
0.46458042,1.3504016,0.7348592,0.007747629,0.9855016,1.0,1.106131,0.64224184,0.6680721,0.354559,0.038340006,2.027924,11.380031,0.01535105423468519,-2.8948283075813386
0.15074064,2.148491,0.31748033,0.007823047,0.9854027,1.0,1.1061641,0.6422986,0.6680728,0.3545605,0.038470574,2.028034,11.379914,0.015403435789995923,-2.8948081846208176
0.21798193,1.1450984,1.4059303,0.008056176,0.98509884,1.0,1.1062626,0.64247185,0.6680732,0.3545611,0.038869224,2.0283628,11.379868,0.015563374683123299,-2.894800034549374
1.5370167,1.7037245,0.53699034,0.008326808,0.9847491,1.0,1.1063896,0.6426688,0.66808176,0.35457885,0.039322995,2.0287602,11.378513,0.01574543731324174,-2.8945661096776307
0.41225287,1.1099935,1.2988122,0.008327825,0.9847478,1.0,1.1064063,0.6426695,0.66809165,0.35459948,0.03932468,2.0287914,11.376935,0.0157461141200832,-2.894293555269483
-1.4706817,0.33665144,-0.21978438,0.0087264115,0.9842385,1.0,1.1065828,0.64295185,0.66809905,0.3546148,0.039976325,2.029344,11.375769,0.016007594607352016,-2.8940921069581935
-0.29327205,0.78544736,-0.5211915,0.008899217,0.9840197,1.0,1.1066599,0.64307165,0.66810304,0.35462305,0.040253025,2.02958,11.375138,0.016118630423373914,-2.893983133051737
-0.009482684,1.1474717,2.359441,0.008915788,0.9839988,1.0,1.1066787,0.64308304,0.66811025,0.35463828,0.040279374,2.0296235,11.3739805,0.01612920669501683,-2.89378304325227
-0.0147023415,0.6871557,1.2401761,0.00913553,0.9837224,1.0,1.1067693,0.6432329,0.66811126,0.3546401,0.04062599,2.0299058,11.373843,0.016268307640864177,-2.8937593163644526
1.215668,1.5896964,2.7438288,0.009322934,0.9834882,1.0,1.1068478,0.64335877,0.668113,0.35464358,0.040917475,2.0301454,11.373576,0.016385290456555124,-2.8937132587950996
1.2357802,1.2333974,3.4388,0.009334531,0.9834737,1.0,1.1069164,0.6433665,0.66815156,0.35472465,0.040935393,2.0302768,11.367422,0.01639248087593137,-2.8926497415837997
1.3751786,1.2505927,-0.17752135,0.009923022,0.9827467,1.0,1.1071705,0.64375085,0.6681634,0.35474932,0.041826807,2.0310245,11.365557,0.016750272093118412,-2.892327289864193
1.0083055,1.677604,2.2978878,0.00995941,0.98270214,1.0,1.1071885,0.6437741,0.66816556,0.3547538,0.041880824,2.0310738,11.365219,0.016771954223478547,-2.892268825774405
-1.9195284,-0.06652367,-0.031390667,0.010047205,0.98259485,1.0,1.107223,0.64382994,0.66816556,0.3547538,0.042010643,2.0311768,11.365217,0.01682406528802305,-2.8922685275162388
-0.9091908,1.0007435,-1.8438337,0.010258482,0.9823376,1.0,1.107309,0.6439631,0.66816735,0.3547574,0.04232016,2.031427,11.364944,0.016948314590105373,-2.892221416929151
-0.08688755,0.8550443,-0.20910418,0.01031281,0.98227173,1.0,1.1073803,0.6439971,0.6681976,0.35482103,0.042399105,2.031581,11.360145,0.016980005521031738,-2.8913914008892845
0.33786157,2.169935,-1.8429005,0.010332558,0.98224777,1.0,1.1073886,0.64400935,0.66819793,0.3548219,0.042427734,2.031605,11.360082,0.016991499346243222,-2.8913805202352614
0.05678705,0.88987046,1.2636849,0.010430927,0.98212874,1.0,1.1074376,0.6440704,0.6682044,0.35483554,0.042569846,2.0317366,11.359054,0.017048548376603523,-2.8912027836815044
3.0193682,2.9601996,6.449871,0.0104482155,0.9821079,1.0,1.1074932,0.64408106,0.6682338,0.3548977,0.042594735,2.0318456,11.354383,0.017058540118061738,-2.8903949825650233
-0.98108274,0.46406728,1.7432967,0.010484437,0.9820641,1.0,1.1075796,0.64410347,0.6682774,0.3549903,0.04264679,2.032019,11.347461,0.017079440545884506,-2.8891972437329283
3.162834,1.627089,-0.865108,0.010528019,0.98201156,1.0,1.1076578,0.6441303,0.66831434,0.35506904,0.042709287,2.0321805,11.341601,0.017104528288557574,-2.8881830659382652
-1.9573647,2.1984563,-2.811081,0.010548911,0.9819864,1.0,1.1077192,0.6441431,0.6683465,0.35513777,0.042739183,2.0323017,11.336511,0.01711653203727881,-2.8873015829655415
-0.04040443,1.2541287,-0.10654712,0.010920444,0.981541,1.0,1.1078879,0.64436865,0.6683616,0.35516986,0.043264814,2.0327594,11.334136,0.01732756389157486,-2.8868903735080824
-1.5445716,0.9447938,-4.0028205,0.010961439,0.9814921,1.0,1.107905,0.6443932,0.6683624,0.35517153,0.043322124,2.0328066,11.334013,0.017350573973918038,-2.8868691101185506
-0.065211855,0.53881264,-0.58489025,0.011015889,0.9814272,1.0,1.1079397,0.64442575,0.6683708,0.35518938,0.043398034,2.0328913,11.332694,0.01738105251917077,-2.8866406278819543
-0.13796693,1.3997068,-0.6597303,0.011050111,0.9813865,1.0,1.1080476,0.64444613,0.6684278,0.3553123,0.04344562,2.033102,11.323662,0.017400160016465716,-2.8850757433450567
1.7579195,1.8231256,3.0781612,0.011247885,0.9811518,1.0,1.1081425,0.6445632,0.6684395,0.35533723,0.043718863,2.0333502,11.321835,0.017509872040564867,-2.88475908268871
0.02468073,0.87608445,-0.3850937,0.011475052,0.98088366,1.0,1.1082346,0.6446959,0.66844285,0.35534424,0.04402902,2.0336008,11.321323,0.017634415933004632,-2.8846704927453892
-0.41654772,0.38504273,1.8115705,0.011721217,0.98059475,1.0,1.1083664,0.64483774,0.66846603,0.35539418,0.04436082,2.0339277,11.317676,0.017767655790389858,-2.884038031795213
-0.048180822,0.34271878,-0.28191447,0.011981594,0.9802909,1.0,1.1084828,0.6449856,0.66847706,0.35541788,0.044707067,2.0342278,11.315948,0.017906706490331437,-2.883738479171043
-1.0504928,0.40147483,0.4600327,0.011987001,0.98028463,1.0,1.1086138,0.64498866,0.6685549,0.35558704,0.044714212,2.03447,11.303685,0.017909573657860056,-2.881611596662246
0.5190582,1.3693472,1.9506353,0.01201996,0.9802463,1.0,1.1086594,0.64500725,0.668575,0.35563073,0.04475769,2.0345645,11.300535,0.01792703578931576,-2.8810648839504363
-1.4488459,0.54321814,3.4047856,0.012058733,0.98020124,1.0,1.1086771,0.645029,0.66857684,0.3556348,0.044808745,2.0346093,11.3002405,0.01794754005113297,-2.881013736985534
-2.1283965,-0.1383934,-2.6366816,0.012328665,0.9798887,1.0,1.1088109,0.6451794,0.6685967,0.3556779,0.04516137,2.0349395,11.29714,0.0180891640956492,-2.880475630162283
0.048808884,0.90302724,0.37972414,0.012332986,0.9798837,1.0,1.108822,0.6451818,0.6686023,0.3556902,0.045166977,2.0349607,11.296258,0.01809141558022409,-2.88032260430058
0.4235362,1.993085,-3.098978,0.012477203,0.9797175,1.0,1.1089115,0.6452612,0.66862404,0.35573775,0.045353364,2.0351691,11.2928505,0.018166276908124668,-2.879730924636017
1.4805888,1.2698314,4.082391,0.0126395365,0.979531,1.0,1.1090076,0.64534986,0.6686455,0.3557848,0.045561567,2.035393,11.289487,0.018249902095130777,-2.879146825534649
0.43578377,1.214052,-1.061909,0.012716976,0.9794423,1.0,1.1090869,0.64539194,0.668676,0.35585183,0.045660295,2.0355608,11.284707,0.018289559460045623,-2.878316697677022
-0.7014505,0.6886449,2.8145792,0.012755153,0.9793986,1.0,1.1091437,0.64541256,0.66870195,0.35590884,0.04570883,2.0356765,11.280653,0.01830905502052138,-2.8776124031883414
-0.6227077,0.7739564,-0.5381913,0.013998336,0.9779945,1.0,1.1096792,0.64606357,0.6687513,0.356017,0.0472423,2.0369782,11.273,0.018925103368355733,-2.8762823101092008
0.13354969,1.1119515,-0.3197949,0.014113181,0.97786653,1.0,1.1097245,0.64612174,0.6687536,0.35602215,0.047379617,2.0370877,11.272638,0.018980275245838563,-2.876219509354577
0.38868785,1.2453136,3.0249796,0.014441346,0.97750235,1.0,1.1099076,0.64628613,0.66879314,0.3561094,0.047768187,2.0374956,11.266494,0.01913641186709447,-2.875151045854264
-0.9725556,0.18097341,3.4795568,0.014752371,0.97715926,1.0,1.1100205,0.64643955,0.66879433,0.35611182,0.04813144,2.0377667,11.266325,0.01928238224314227,-2.8751217204699113
1.7454121,1.4889631,3.5296423,0.0149251865,0.9769694,1.0,1.1100982,0.64652395,0.6688042,0.3561338,0.048331216,2.0379436,11.264783,0.019362667139410372,-2.874853625337194
0.6696023,1.5586624,-0.61233234,0.015021337,0.9768641,1.0,1.1101866,0.6465706,0.66883683,0.35620645,0.04844175,2.0381238,11.259698,0.01940708762980925,-2.873968944401156
-0.4405439,0.7265663,0.5511765,0.015063301,0.9768182,1.0,1.1102239,0.6465909,0.6688505,0.35623673,0.048489854,2.0382009,11.257581,0.01942641905289899,-2.8736006614279757
-1.9689763,-1.2708707,-2.1049185,0.015190632,0.976679,1.0,1.110307,0.6466522,0.66887337,0.35628784,0.0486353,2.038377,11.254019,0.019484874724698953,-2.8729808122734326
0.68427986,1.2115315,0.8177216,0.015298313,0.9765616,1.0,1.1103538,0.6467039,0.6688788,0.35629988,0.048757717,2.0384827,11.253181,0.019534074175389216,-2.872835105261413
-0.34255737,1.6378443,0.3204764,0.01543246,0.97641563,1.0,1.1104246,0.64676785,0.668893,0.35633153,0.048909474,2.0386364,11.25098,0.01959506726013971,-2.8724520006201955
0.53684866,1.5493059,-0.9557805,0.01547037,0.97637445,1.0,1.1104409,0.6467858,0.66889477,0.35633546,0.04895221,2.038673,11.250709,0.01961224468992606,-2.8724046321998973
-0.23982866,0.512566,1.3064075,0.015790088,0.97602814,1.0,1.1105943,0.6469365,0.6689197,0.3563911,0.04931009,2.0390081,11.24685,0.01975609057967087,-2.8717328666218034
0.55034137,1.5077546,1.4149193,0.016355285,0.9754204,1.0,1.1108532,0.6471979,0.6689573,0.3564753,0.04993192,2.039571,11.241033,0.020006052432060883,-2.8707199560775587
-0.6277734,0.8120452,0.50864196,0.016806742,0.9749389,1.0,1.111031,0.64740235,0.6689707,0.35650498,0.05041911,2.03996,11.23899,0.020201915877474663,-2.8703640300766984
-0.6936529,-0.18178755,4.049325,0.017388828,0.9743232,1.0,1.1112443,0.6476605,0.6689793,0.35652384,0.051035475,2.0404232,11.237691,0.02044973490459201,-2.8701377422186987
1.2527279,0.34297782,4.0709558,0.017671607,0.974026,1.0,1.1113576,0.6477839,0.66898954,0.35654676,0.051330306,2.040662,11.236112,0.02056828798000976,-2.869862669740227
2.0417588,1.4692003,1.3374692,0.017690478,0.97400624,1.0,1.1114001,0.64779204,0.6690113,0.35659584,0.051349875,2.0407422,11.232743,0.020576157393623284,-2.8692758139727927
3.0491917,1.4606001,5.9999366,0.018346565,0.9733217,1.0,1.1116221,0.64807296,0.6690116,0.356596,0.052022446,2.0412135,11.232734,0.020846629171865527,-2.8692740907573344
0.11383536,0.61446005,3.0791116,0.01851082,0.9731513,1.0,1.1117687,0.64814216,0.66906667,0.3567207,0.052188493,2.041497,11.2242155,0.020913411326621945,-2.8677892627947936
0.56717575,0.3888622,0.5775387,0.018535955,0.9731253,1.0,1.1118041,0.6481527,0.6690829,0.35675746,0.052213825,2.041564,11.221708,0.0209235985467775,-2.8673521808082056
-1.3697474,-0.46352977,1.1995497,0.018541025,0.97312003,1.0,1.1118803,0.64815485,0.66912776,0.3568597,0.05221893,2.0417044,11.214773,0.020925652006904105,-2.866142558582994
1.831851,1.3474808,3.0793543,0.019445566,0.9721891,1.0,1.1122174,0.6485286,0.66914934,0.35690826,0.053116575,2.0423892,11.211492,0.0212867114863724,-2.8655700163696753
0.98003036,1.8134868,3.2041817,0.019708421,0.9719208,1.0,1.1123141,0.64863497,0.66915524,0.3569214,0.053372588,2.0425818,11.210602,0.021389698491995013,-2.8654147381620696
0.7699751,1.0072546,-1.338506,0.020258863,0.9713617,1.0,1.1125025,0.6488546,0.66915977,0.3569312,0.053901955,2.0429552,11.209941,0.021602672641142906,-2.865299400885946
-0.7913602,1.2335783,-0.43532503,0.020374235,0.97124505,1.0,1.1125768,0.64890015,0.66918176,0.35698152,0.05401179,2.0430965,11.206555,0.02164686285306583,-2.8647085439802535
0.69722825,1.371885,-0.5312388,0.02062933,0.9709877,1.0,1.1127645,0.64900017,0.66924447,0.35712525,0.05425328,2.0434508,11.196914,0.021744028842975105,-2.8630252718821625
-0.6872234,0.50455946,2.2662077,0.020854998,0.9707607,1.0,1.1128616,0.649088,0.6692587,0.3571579,0.05446539,2.0436368,11.194735,0.02182937633574833,-2.862644625741744
-1.2870234,0.60148966,-1.1171842,0.020855082,0.9707606,1.0,1.112883,0.6490881,0.6692715,0.3571875,0.05446547,2.0436761,11.192761,0.021829407939530254,-2.862299988536699
-0.7340719,0.7003623,1.9384409,0.022050567,0.96956843,1.0,1.1135089,0.64954287,0.66941583,0.35752094,0.05556625,2.0448482,11.170709,0.02227239895943467,-2.8584451042298094
1.6969156,1.5345261,1.0927949,0.022307968,0.9693139,1.0,1.1136212,0.64963853,0.6694338,0.35756257,0.055798437,2.0450556,11.16798,0.022365852602228786,-2.857967829102194
1.4019383,1.3639079,3.165412,0.022765951,0.968863,1.0,1.1137686,0.64980704,0.66943455,0.35756376,0.056207526,2.0453255,11.167899,0.022530521709330453,-2.8579536821626306
-0.082878806,0.4326495,2.0676332,0.022818943,0.968811,1.0,1.1138008,0.64982635,0.6694438,0.35758534,0.056254532,2.0453844,11.16649,0.022549444742551383,-2.857707044511204
0.94882286,1.4094886,0.27942926,0.022913612,0.96871805,1.0,1.1138481,0.64986086,0.669454,0.3576092,0.05633835,2.0454702,11.164929,0.022583183257827044,-2.857433986138015
1.4096445,2.9365306,0.63354325,0.023155449,0.9684813,1.0,1.1139466,0.6499485,0.6694672,0.35763988,0.05655149,2.0456486,11.162929,0.022668988217026897,-2.8570838560360485
0.61523104,1.3570576,-0.9298235,0.02325778,0.9683813,1.0,1.1139793,0.6499854,0.6694674,0.35764003,0.056641273,2.0457075,11.162917,0.02270513155131515,-2.8570818514033363
-1.5576986,0.6500542,-0.6897633,0.023766614,0.9678856,1.0,1.1141478,0.6501672,0.6694721,0.3576507,0.057084147,2.0460074,11.162222,0.02288343343787247,-2.856960249652012
0.40488708,0.42018306,-0.18161964,0.023866212,0.96778893,1.0,1.1141804,0.6502025,0.66947293,0.35765237,0.057170156,2.046065,11.162112,0.02291806150032727,-2.8569410462223495
-0.4117178,0.9853973,0.32561773,0.024344444,0.967326,1.0,1.114333,0.65037054,0.6694744,0.35765547,0.057580095,2.0463316,11.161908,0.023083123943388295,-2.856905265079458
-0.2829693,0.71210396,1.4738007,0.02441247,0.96726036,1.0,1.1143568,0.6503943,0.6694759,0.35765892,0.057638,2.0463731,11.161683,0.023106442385448123,-2.856865905512385
-0.7943334,0.6883935,0.77880216,0.02509596,0.9666032,1.0,1.1145793,0.6506302,0.66948164,0.35767156,0.058214467,2.0467553,11.160859,0.023338583605761798,-2.8567217975214683
-1.5149223,-0.09548187,0.3753047,0.025137039,0.9665638,1.0,1.114609,0.6506442,0.66949177,0.3576953,0.058248807,2.0468082,11.159312,0.023352413040586772,-2.856450981511852
-0.1750824,0.157404,1.6169635,0.025184691,0.9665182,1.0,1.1146253,0.65066046,0.66949284,0.35769758,0.058288593,2.0468361,11.159165,0.02336843803566402,-2.8564253517906413
-1.0388011,0.7597666,-1.4528413,0.02544016,0.96627396,1.0,1.1147128,0.6507473,0.66949767,0.3577088,0.05850114,2.0469844,11.158435,0.02345403961825776,-2.8562973740832476
-1.5764147,-0.29839152,1.2917144,0.026270153,0.9654847,1.0,1.1150006,0.65102535,0.6695169,0.35775307,0.059182823,2.0474677,11.155559,0.023728611341913952,-2.8557938653125836
0.101742655,1.1916895,0.21440148,0.026714751,0.96506447,1.0,1.11515,0.65117186,0.6695248,0.35777122,0.05954258,2.047714,11.15438,0.023873536321624256,-2.855587546502406
0.45975235,1.4984981,3.7373338,0.027570406,0.9642606,1.0,1.1154879,0.65144914,0.6695712,0.35787943,0.06022484,2.0482728,11.147373,0.02414840578377242,-2.854360423612122
-0.4963803,0.68166274,2.0960283,0.02801701,0.96384346,1.0,1.1156301,0.65159154,0.66957533,0.35788855,0.06057582,2.0484977,11.146786,0.024289831102558224,-2.854257477311601
-0.20839468,1.1292893,4.1472898,0.02802375,0.9638372,1.0,1.1157594,0.65159374,0.66965175,0.35806933,0.060581088,2.0487344,11.135164,0.02429195437229348,-2.8522209446196802
2.040679,0.9648588,1.8103161,0.028343558,0.96353954,1.0,1.1159092,0.65169466,0.66968364,0.3581447,0.0608303,2.0489821,11.1303425,0.024392379678694898,-2.851375476299045
1.3452305,1.514825,0.1871143,0.028468093,0.9634239,1.0,1.1160264,0.6517338,0.66973144,0.35825846,0.060926884,2.0491865,11.123099,0.024431300972040604,-2.850105074810774
0.7016696,1.1881337,1.2603288,0.028722858,0.96318763,1.0,1.1161869,0.65181357,0.6697818,0.35837847,0.061123673,2.0494583,11.115497,0.024510605256616524,-2.8487710096021917
0.7958145,0.6925654,3.4423141,0.029127711,0.96281326,1.0,1.1163135,0.65193915,0.6697849,0.35838532,0.061434217,2.0496523,11.115062,0.024635763686927103,-2.848694761672352
0.30124545,0.72869056,1.299833,0.029403115,0.96255934,1.0,1.1164627,0.652024,0.669825,0.3584812,0.061643973,2.0498993,11.109018,0.02472030589939045,-2.8476337755217385
-0.012033252,0.92221034,2.9924657,0.029424446,0.9625397,1.0,1.1164831,0.6520305,0.6698334,0.35850134,0.061660174,2.0499346,11.107753,0.024726833582892405,-2.8474115676989102
0.165205,1.4001889,0.5470377,0.029471269,0.9624966,1.0,1.1165198,0.6520448,0.669847,0.35853407,0.061695695,2.0499973,11.105697,0.024741153660115422,-2.847050525022235
1.5046508,1.3539473,2.5565448,0.02970167,0.96228474,1.0,1.1165906,0.6521152,0.66984826,0.35853675,0.06187002,2.050104,11.105527,0.024811418934774787,-2.847020676859063
0.9690505,1.3906765,2.3767662,0.029785104,0.9622081,1.0,1.1166369,0.6521406,0.6698612,0.35856768,0.061932947,2.0501804,11.103586,0.02483678215560836,-2.846679791162076
-1.125162,1.008429,1.6636773,0.030229082,0.9618013,1.0,1.1168083,0.65227497,0.66988474,0.35862392,0.062265996,2.0504475,11.100063,0.024971038168645543,-2.846061066782121
-3.4507594,-0.179025,-4.696893,0.030315189,0.96172255,1.0,1.116896,0.65230083,0.66992205,0.35871384,0.062330246,2.050599,11.094453,0.024996938630414856,-2.8450752453546633
0.16984303,1.3699543,1.8590168,0.030389829,0.9616543,1.0,1.1169769,0.6523233,0.6699572,0.3587989,0.06238585,2.0507393,11.089164,0.02501935451027959,-2.8441455057434033
-0.5622372,-0.4505722,3.308227,0.03045233,0.96159726,1.0,1.1171665,0.652342,0.67005986,0.35904834,0.062432352,2.0510805,11.073753,0.025038099142790204,-2.8414351362067216
0.3183502,1.2471704,-0.48311687,0.030768199,0.9613092,1.0,1.1172956,0.65243626,0.67008114,0.3591001,0.06266645,2.0512817,11.070579,0.025132480250758094,-2.840876377836593
1.715846,1.2389619,3.716745,0.031138398,0.96097255,1.0,1.1174167,0.6525459,0.6700883,0.35911703,0.06293899,2.051461,11.06954,0.025242357799643678,-2.8406936420440587
0.08737593,1.3429245,-0.043304563,0.031482987,0.9606601,1.0,1.117556,0.65264726,0.67011094,0.35917196,0.0631909,2.051675,11.066176,0.02534393233025689,-2.8401015554838462
-0.75351655,0.5496347,-0.15144682,0.0315943,0.9605593,1.0,1.1175977,0.6526798,0.67011625,0.3591847,0.063271925,2.0517375,11.065396,0.02537660107596218,-2.839964216827765
1.1174419,1.0033381,1.0994866,0.03221136,0.9600023,1.0,1.1178112,0.65285885,0.6701359,0.35923213,0.063717954,2.0520518,11.062502,0.025556463696010834,-2.839454450182176
-0.40417975,1.4581378,-0.025422573,0.032527175,0.9597183,1.0,1.1180466,0.6529496,0.6702217,0.35944283,0.063944235,2.0524428,11.049705,0.025647719709699035,-2.837200187459382
