y,loc,scale,df,x,x2
1.9968206,2,1.8650683,8.780424,0.894168082,2.404251333
3.6415112,1,2.0730414,10.615467,0.037943947,-2.759613612
-0.42196298,2,2.2239907,6.507739,0.806480292,1.872895886
0.9168188,1,2.717097,3.4953458,0.61933819,0.703808087
2.106057,1,0.93911093,5.4097877,0.235599608,-1.552349141
0.14441377,1,1.9590069,8.892329,0.094765016,-2.427412137
2.392253,3,2.6770904,3.0090227,0.486111668,-0.094987385
1.8724811,3,1.5144718,3.2795715,0.408788146,-0.528745192
5.455619,3,2.603545,3.016366,0.481026276,-0.127929759
0.5621722,2,2.1782935,4.841989,0.724292061,1.357198953
0.3704961,1,0.8230081,4.422749,0.294199268,-1.192790382
3.1183069,2,2.0526793,8.138492,0.86831471,2.266824068
2.7215354,2,2.031832,8.219665,0.871735076,2.284658469
4.9282846,3,2.6053348,3.0156596,0.481115015,-0.125138186
3.775313,1,3.0258033,3.0136416,0.518327846,0.116796793
0.96996045,2,1.6665603,9.336076,0.915989008,2.517156372
0.510545,1,1.4272225,6.95115,0.163822946,-1.987750019
0.09020114,2,2.1896193,4.695795,0.716245921,1.30222691
2.5577316,1,1.3008063,6.575182,0.178968709,-1.89081511
0.8919951,1,1.8218852,8.265554,0.116319914,-2.294679672
5.5409346,3,2.2362955,3.0654645,0.457305553,-0.255860145
3.2893367,3,0.8282312,4.3144584,0.301948248,-1.146498207
1.3293927,2,1.8540267,8.809607,0.895485793,2.410312482
-2.8803346,1,2.0573916,9.474541,0.070562254,-2.544511934
2.112842,3,2.7759504,3.0023093,0.493453448,-0.048055875
5.3246202,3,1.8180233,3.16988,0.430862763,-0.41216497
1.3048352,1,2.0708485,9.824852,0.062242375,-2.612441736
0.30532444,2,2.1664374,7.4322214,0.845532997,2.105284131
0.53683543,2,2.1915212,7.2386985,0.836392409,2.058810009
3.7817917,3,0.82789886,4.3187585,0.301781301,-1.1483721
2.14024,2,2.2082026,6.0679727,0.785556755,1.751562942
2.412755,3,2.3886805,3.0394328,0.466789374,-0.198576601
0.26911712,3,1.0597895,3.6169608,0.362153834,-0.785468566
1.8155415,2,1.125519,11.129259,0.973250665,2.85118557
3.5222883,3,1.5800532,3.2483797,0.413773098,-0.49837702
2.7200968,2,1.2946614,10.501109,0.954143969,2.738815225
-0.75092244,2,2.1889305,4.703405,0.716702443,1.30514555
0.31790465,1,1.5938065,7.3888025,0.144845293,-2.094946855
1.5929558,1,1.1017185,5.9992156,0.205818664,-1.731824345
1.0762166,1,2.4608455,3.8225765,0.651210222,0.906960031
2.1288419,2,1.0015615,11.633098,0.989297841,2.938213283
-0.54470277,1,2.49503,3.7669632,0.646774846,0.875764421
1.8100547,1,1.1397483,6.074766,0.200432962,-1.753501117
3.0818086,3,1.4502629,3.3081346,0.403491312,-0.555098615
3.032803,2,2.0616965,8.1,0.866780978,2.258318035
2.4763377,2,2.1956685,5.9029794,0.776529008,1.703813117
3.306174,3,2.329587,3.050165,0.463158302,-0.223975319
1.0356874,3,0.9749187,3.7576795,0.348797316,-0.870447796
3.0276148,2,2.197385,7.175125,0.833950598,2.043312241
2.687006,1,0.9875009,5.5868964,0.22549841,-1.608383146
0.5147865,1,2.0738754,9.919161,0.059635006,-2.630429828
0.95218694,2,1.8888354,8.687279,0.891402077,2.384801563
0.006111503,1,3.0281584,3.014431,0.518699493,0.120129384
0.11652565,1,1.4302014,6.959853,0.163476004,-1.989937923
1.1221879,1,1.5547003,7.31654,0.149167216,-2.077628423
1.6273112,1,2.8797321,3.000821,0.502205188,0.028655846
2.6840005,1,2.0746996,10.56349,0.039497409,-2.750179914
1.2747937,1,3.1088347,3.1255338,0.557869901,0.35430756
1.4808226,1,1.612754,7.469368,0.142554719,-2.114087961
3.7127023,3,2.0939415,3.0989115,0.448663882,-0.314502059
0.44657743,1,0.9403226,5.410876,0.235359808,-1.55269956
3.2519255,2,1.679267,9.324206,0.914601619,2.514797442
3.2587762,3,1.9505826,3.1338165,0.439605588,-0.365809337
0.8604492,1,2.0787187,10.064037,0.054456603,-2.657825626
2.0568504,2,2.1810324,4.8115797,0.723116428,1.345949393
0.18470138,1,1.8435528,8.334477,0.113383136,-2.30964882
1.062503,2,0.95095325,11.929897,0.996569131,2.988293308
4.0006113,3,0.9855631,3.7291975,0.350374001,-0.853930587
0.572675,1,2.9425051,3.2885053,0.591541414,0.537126852
1.9898391,3,1.3030354,3.3875995,0.390125311,-0.622574778
0.076880455,3,1.8989019,3.1467168,0.436220234,-0.383036186
1.3631539,1,1.9796221,9.012126,0.090700172,-2.451963785
2.8930442,3,1.3288665,3.374361,0.392698165,-0.611850529
-0.5054908,1,1.1742283,6.187826,0.195511553,-1.785448449
0.050694644,1,0.90999025,5.2519073,0.243090126,-1.500635659
3.5663767,3,1.1653394,3.4996362,0.375699034,-0.706849477
1.4658757,2,2.176298,5.546883,0.759074571,1.595895737
-2.1526766,2,2.16385,5.296355,0.745147584,1.515372792
1.7973673,2,2.0489657,8.157914,0.868902275,2.27110418
-1.8283122,1,3.0792096,3.0268633,0.526986185,0.163900602
1.7398508,1,0.82342917,4.413683,0.294579404,-1.188983955
1.6474842,1,0.97226703,5.5193415,0.228627053,-1.587243283
1.6746819,1,2.0787206,10.344494,0.047087124,-2.710072652
0.19065619,1,3.028855,3.214479,0.577886862,0.463118803
1.4361342,1,1.7413116,7.8639874,0.127251568,-2.205444985
2.8762915,2,1.1431954,11.036161,0.971168679,2.834812345
1.9900392,2,1.591037,9.570505,0.923693464,2.563299645
2.5696416,3,1.5550776,3.2618825,0.411970258,-0.511744642
3.078228,1,1.1162156,6.0275226,0.203737085,-1.739977691
1.3849866,3,1.0484215,3.6349478,0.360598804,-0.796836046
0.32853562,1,1.897245,8.557854,0.105445866,-2.357510019
3.621863,3,2.2676725,3.061524,0.459340196,-0.248040223
2.477202,3,0.8528864,4.126867,0.317694013,-1.061539786
2.8438282,1,2.0686533,9.743119,0.064085656,-2.596751737
6.552161,1,2.2504523,4.319604,0.692414942,1.148740088
0.21620208,1,0.9809357,5.5541735,0.226860346,-1.59817811
0.05014682,2,2.0739353,8.035009,0.86472772,2.243882684
3.9764948,2,1.1393452,11.069908,0.97159996,2.840758315
2.1216369,1,0.85467136,4.9357862,0.261420393,-1.391325418
2.9739962,1,2.0779912,10.034793,0.055497363,-2.652318465
-2.7396274,1,1.8223315,8.266137,0.116263762,-2.294806621
-2.7280235,1,2.0231385,9.236303,0.080992929,-2.497259207
1.2231965,1,0.8283463,4.669678,0.277645933,-1.292160244
1.8915744,1,0.8245546,4.382527,0.29664142,-1.175809081
-0.06480086,1,3.1238363,3.066649,0.54241526,0.258164502
0.041010857,1,2.5515635,3.6914237,0.638910507,0.831518835
2.5054898,2,2.2166362,6.877967,0.821370431,1.969255463
-0.17020655,1,2.4073756,3.9182935,0.658763498,0.958276346
2.2438664,1,1.6208866,7.480997,0.141663123,-2.116836566
-0.5608772,1,3.1001763,3.1395848,0.562218379,0.373610497
2.9475129,2,1.3491154,10.311133,0.948396879,2.70391067
2.5500832,2,2.2241876,6.489716,0.805860209,1.868078108
3.587449,2,1.3764082,10.242098,0.945520654,2.69111454
6.3550596,1,2.340413,4.048346,0.671452635,1.023887762
0.82353,1,0.83524597,4.822815,0.270392989,-1.350116624
-1.4822688,1,2.4586332,3.8275802,0.65135885,0.90971433
2.384963,1,3.0088468,3.2329042,0.581123009,0.482601383
2.5353074,3,2.3177657,3.0532088,0.462476005,-0.230670644
0.98206055,1,3.0274758,3.0140362,0.518571974,0.118473876
3.7609673,2,2.2269473,6.4025545,0.803843316,1.844601501
1.602487,1,3.055937,3.0198228,0.52282302,0.140793995
2.7869024,2,0.9350104,11.967536,0.999066938,2.994584463
-0.51975524,1,2.0661137,9.721634,0.065297595,-2.592611412
5.026393,2,2.0974772,7.903003,0.860543488,2.214272647
1.4764637,1,0.8217936,4.4736905,0.291149291,-1.213956579
4.0689373,2,2.1987104,5.9395504,0.778593346,1.714511644
-0.30196738,2,1.4095973,10.158132,0.942056149,2.67546855
3.6493285,1,1.6750478,7.6979723,0.135095623,-2.167480644
4.2040815,2,1.8349266,8.85814,0.897734186,2.420359403
2.8480554,2,1.6609503,9.364468,0.916536744,2.522789577
3.4467125,3,0.8514456,4.132055,0.316847126,-1.063980532
0.67351353,1,0.82558984,4.3624444,0.297741478,-1.167237942
0.018267572,1,2.057401,9.477888,0.070530069,-2.545169613
0.32728243,2,2.1993656,4.614686,0.712472918,1.270702922
-3.2396812,1,2.5977082,3.6214635,0.634444635,0.788329626
-3.283073,2,2.2145383,6.92392,0.823154835,1.980888686
-0.36776984,1,2.2467873,4.3342943,0.694158407,1.15511657
0.36084223,1,2.4896626,3.7741876,0.647599713,0.879879288
0.401937,1,1.3253999,6.6475782,0.175949737,-1.909863394
1.19884,3,0.88746846,3.9687693,0.328816777,-0.984260849
-0.88527155,1,2.2471316,4.333155,0.693641995,1.154623354
1.3721161,3,2.1879575,3.0781498,0.454470034,-0.279552776
1.4333727,2,2.2221534,6.5921736,0.808989519,1.89530298
3.025142,3,1.2655349,3.4117773,0.386362546,-0.641698724
-0.5966816,2,2.1657567,5.162818,0.739503007,1.470652197
-0.4715624,2,2.1715302,4.965417,0.7303353,1.401933266
-1.5251093,2,2.198477,4.620785,0.712670215,1.27310055
3.245965,3,1.518284,3.2785811,0.409115468,-0.527807948
1.0621502,1,1.7124542,7.794955,0.130690634,-2.189738541
0.90005803,1,2.312493,4.1216145,0.676369587,1.05906311
2.2238626,2,2.1730783,4.9250116,0.728208785,1.387447921
-0.01326704,2,2.2270901,4.429889,0.701544256,1.195779827
-0.1015439,2,2.232384,4.4025903,0.700282082,1.184310119
3.254233,3,1.3434786,3.3680072,0.394147763,-0.606635911
0.091207445,1,3.1035573,3.03917,0.53275287,0.197914318
2.4821064,2,2.1629248,5.23638,0.742059646,1.495453177
2.0778434,3,0.9248716,3.8788595,0.339204625,-0.937475024
-1.1019154,2,1.3479835,10.320836,0.948504909,2.705704291
1.215379,2,2.1888604,4.704625,0.716803364,1.305612901
4.052232,3,1.1328253,3.5372207,0.371991783,-0.732953392
2.8467379,1,2.9477117,3.2844896,0.590716053,0.533375779
1.937693,2,2.1775725,4.851465,0.724711513,1.360685584
2.2286904,1,0.99694884,5.618752,0.223701797,-1.618255847
0.2998277,1,2.079294,10.124321,0.05278934,-2.669142375
0.35008025,1,2.431609,3.8824275,0.654172291,0.939376115
-1.1171842,1,2.0436761,11.192761,0.021829408,-2.862299989
2.7031455,1,2.0684245,10.73264,0.03428777,-2.78076256
2.7091575,1,1.8785229,8.470474,0.10833803,-2.338904474
0.084293604,2,1.1859698,10.851639,0.966213601,2.802077581
-0.13686478,1,1.3018253,6.585614,0.178807519,-1.893571794
2.8492656,3,0.9041711,3.9179177,0.333478803,-0.958080192
0.3963452,1,0.9952896,5.6157475,0.223993743,-1.617327276
5.8254733,3,2.5576546,3.0187068,0.477778048,-0.136772761
-2.1930544,1,2.965698,3.2711754,0.587604019,0.520745055
2.037078,2,2.2056494,6.0079837,0.782895839,1.734354024
2.3762941,1,1.9530228,8.855914,0.095900358,-2.419899518
-1.2372487,2,2.1083386,7.8506117,0.858339423,2.202410438
-0.6746824,1,2.9811826,3.007125,0.512639704,0.084409812
0.21391898,1,0.8392995,4.846781,0.268314238,-1.358963203
4.4815435,1,2.2708757,4.242183,0.68714439,1.114532648
-1.2385983,1,2.073609,10.595656,0.038268589,-2.756021913
0.8530611,1,3.0406058,3.2046487,0.575142302,0.452381226
0.82765484,2,2.1991467,7.156373,0.833003795,2.038718428
1.3367734,1,1.9829017,11.931042,0.000594738,-2.98848489
-0.0774982,1,2.983741,3.0073893,0.512938171,0.085961308
1.2074195,2,1.349097,10.311446,0.948398351,2.70396855
2.501656,1,2.0724745,9.86691,0.060994911,-2.620478979
1.3097173,2,2.1684732,7.4152203,0.844995959,2.101242503
1.9506353,1,2.0345645,11.300535,0.017927036,-2.881064884
2.2724686,2,0.93409944,11.977105,0.999202473,2.996181778
-0.13106906,1,1.3736684,6.763356,0.170260392,-1.939937141
0.6922344,1,2.0724041,9.878483,0.060882786,-2.622686271
2.2972488,1,3.0592632,3.0201707,0.52330542,0.142023931
0.70591146,1,2.242395,4.353506,0.695701368,1.16340289
2.2076588,1,2.2500243,4.321481,0.692438498,1.149556882
2.025532,2,2.0425553,8.173497,0.870041639,2.274532346
0.7777811,2,2.182938,4.77799,0.72102986,1.333412792
0.27538192,1,1.8583525,8.3963175,0.111262343,-2.322997608
2.152879,1,3.1129203,3.1204288,0.557506939,0.347028492
0.20747644,1,2.0631871,10.8464775,0.0310433,-2.801156487
0.92458403,1,1.0315651,5.7982397,0.216998974,-1.67279404
-2.006103,2,1.9830595,8.397268,0.879026482,2.323202238
2.7249837,2,1.8113053,8.923891,0.900433395,2.433904512
1.9802423,1,2.374579,3.9748573,0.665085226,0.987348639
2.120182,1,0.93426216,5.3929048,0.236691087,-1.54690169
2.0770829,3,1.6784652,3.2137065,0.421125717,-0.462284109
1.5650594,1,1.173745,6.1806283,0.195610193,-1.783431562
4.133511,3,2.2195952,3.0693421,0.456305791,-0.263329166
2.7779624,1,2.0780551,10.038931,0.055381661,-2.653098389
1.0480293,1,1.8976465,8.569893,0.105336044,-2.360062051
2.4009233,2,2.093711,7.945661,0.861007526,2.223884199
4.6643267,3,2.7005804,3.0069492,0.487786682,-0.083361907
0.65107805,1,2.2349935,4.3885574,0.698624384,1.178370718
-0.1022284,1,3.0522003,3.1930065,0.573176543,0.439325066
4.0764794,3,1.6797885,3.2129705,0.421210825,-0.461487335
2.670252,2,1.6296016,9.448606,0.919780566,2.539410408
0.96443486,3,1.4179344,3.3213346,0.400635488,-0.566863758
-3.07864,1,3.1236372,3.0828726,0.546692478,0.287876195
1.7994431,2,1.8903942,8.681121,0.891218273,2.383510104
-0.39137983,2,2.2218935,6.68635,0.813313639,1.91998692
3.159429,3,1.8907392,3.1495478,0.435709724,-0.38671399
2.8235118,3,0.878762,4.0060425,0.326540046,-1.003016796
-0.5312388,1,2.0434508,11.196914,0.021744029,-2.863025272
1.7479299,2,2.1945693,7.212055,0.834771591,2.052329158
-0.39289498,1,3.013042,3.011616,0.51661631,0.107777477
6.378031,3,0.9615669,3.7878609,0.34645828,-0.887615262
-1.5270548,1,2.670619,3.5433478,0.624964453,0.737121363
0.40027177,1,0.99361783,5.6137753,0.224280589,-1.616717418
2.486509,3,0.82743657,4.3271384,0.300610136,-1.152014968
0.015001655,1,3.080032,3.0284994,0.527343126,0.168817229
1.6636773,1,2.0504475,11.100063,0.024971038,-2.846061067
0.9389297,2,2.2171419,6.2167683,0.793321651,1.793535115
2.7692447,1,3.1223779,3.079872,0.545442425,0.282616116
1.8016623,1,1.9878765,9.041461,0.089084405,-2.457938379
1.9137709,1,2.3149147,4.1158557,0.675754943,1.056340724
-1.1660762,2,2.176425,7.361469,0.842342438,2.088412993
4.2764416,2,1.9766717,8.415768,0.879945092,2.327180208
2.1070225,2,2.2222786,6.6165814,0.810155193,1.901731138
1.7447057,1,0.8231923,4.42002,0.294233729,-1.191645931
0.73009884,1,2.757003,3.456941,0.614432388,0.675973987
0.31455714,1,0.92240465,5.351714,0.239440952,-1.53352998
2.0925171,2,2.2262173,4.434904,0.701968549,1.197874913
2.5511594,1,2.86567,3.0002658,0.500902676,0.016307435
2.1262088,2,2.1944728,4.6549687,0.71447222,1.286455795
0.6903454,1,2.3295772,4.076557,0.673182643,1.037572662
2.8041968,2,2.185506,5.6175566,0.764376885,1.617886385
0.77675724,2,2.164923,5.2760706,0.744626309,1.508665217
1.9765162,1,2.0769157,10.479389,0.042141936,-2.734847257
-1.8438485,1,0.8448709,4.8893423,0.265454035,-1.374533542
0.3732422,1,1.0188925,5.713616,0.219525789,-1.647305701
-2.6962407,1,2.9253778,3.0029836,0.506632187,0.054622371
0.14143997,1,1.3508503,6.7258673,0.172854764,-1.930250569
0.5114361,1,2.8758128,3.3480117,0.599926344,0.589925095
3.1455133,3,0.83237785,4.269534,0.307085258,-1.126735983
1.5792814,2,2.2160072,4.49393,0.705283307,1.22226418
1.5861856,1,0.82348526,4.5782375,0.283857863,-1.256279161
1.6022255,2,2.2207394,6.311196,0.797818747,1.819669175
3.628312,1,2.8725421,3.350418,0.600424609,0.591961172
4.707902,2,2.205984,6.0112004,0.783103187,1.735281108
2.735748,3,1.2825187,3.4030185,0.388167949,-0.63483729
-0.41709042,1,3.1189537,3.06132,0.540017024,0.247628851
-0.5281875,1,2.2978213,4.1593537,0.680094501,1.076732931
2.1546028,1,1.5948796,7.4033985,0.144674394,-2.098427606
1.4940243,1,2.9787498,3.0070887,0.512379563,0.084194755
0.5831015,1,1.2398939,6.371808,0.186790812,-1.836248387
0.5473778,2,2.2062151,6.021111,0.783478317,1.738134372
-0.34738743,1,3.095456,3.1457336,0.563800626,0.381750821
1.2271976,1,0.95777434,5.4505334,0.231778443,-1.565418
1.1329399,1,1.4521762,7.0490823,0.160819251,-2.012233154
1.732022,1,1.8766274,8.454119,0.108659017,-2.335405464
-1.4761615,1,3.0954714,3.0371797,0.531061822,0.192820285
2.729149,3,2.1993387,3.0746598,0.455117159,-0.273239592
4.655182,1,3.0543468,3.1912317,0.572470989,0.437300603
7.3964033,2,2.207639,4.5556135,0.709834167,1.247242359
2.6134543,2,1.1982098,10.814227,0.964805734,2.795393944
0.6812415,1,1.073379,5.9292917,0.210106362,-1.711517392
3.8283834,3,1.4413531,3.3110833,0.402691683,-0.557748418
2.7787197,3,1.0397733,3.6526113,0.359506595,-0.807843626
5.197235,3,2.7883584,3.0014033,0.494402215,-0.037459696
-0.83690286,1,3.0969937,3.0373645,0.531342471,0.193298946
1.5621142,1,3.007816,3.2340834,0.581193484,0.483821646
1.9531643,1,0.97506344,5.541292,0.227961477,-1.594143017
0.9745518,1,0.9164653,5.3144875,0.241042846,-1.521344041
3.0791116,1,2.041497,11.2242155,0.020913411,-2.867789263
-1.0919733,3,2.7691627,3.0024824,0.492913728,-0.049822683
3.4431467,2,2.2170017,6.8510675,0.81933429,1.962413707
0.5096291,1,3.1191027,3.0604234,0.539855296,0.245811739
2.211797,1,0.8345764,4.8121037,0.270913168,-1.34614404
-2.2937,1,3.0407584,3.0166452,0.520493739,0.129016529
1.4809833,2,2.2242465,6.5163226,0.806968684,1.875186059
2.0347967,1,3.06597,3.1794446,0.569910145,0.423609007
6.611289,1,2.0790834,10.312884,0.047781005,-2.704234584
-1.0362387,1,1.4545431,7.050069,0.160570445,-2.012478254
2.7660313,2,2.2117388,4.531982,0.709382487,1.237732635
1.586151,2,2.1776655,5.5585666,0.759915004,1.599552042
0.8223896,1,0.9503049,5.4329886,0.23329357,-1.55980411
2.8284507,1,2.9581933,3.277783,0.588657471,0.527051145
-0.63872755,1,2.4704182,3.8073971,0.649850526,0.898552822
2.01652,3,0.97394526,3.75919,0.348607099,-0.871315099
3.9845655,3,0.9954136,3.7173097,0.352276947,-0.846941357
1.2356557,2,2.221825,6.6878276,0.813340721,1.92037171
1.4747834,1,2.0771625,10.46599,0.043041006,-2.732396449
-2.5571733,1,2.9855738,3.0076509,0.51316057,0.087468529
2.6884046,3,1.4118193,3.32509,0.400125086,-0.570166671
1.248334,2,1.02609,11.4975605,0.985966393,2.91505748
4.4194927,3,1.270713,3.4070191,0.386849964,-0.63798056
2.7058685,3,0.87804526,4.0096216,0.326367669,-1.004799206
0.50332797,1,2.5804608,3.6432624,0.636522686,0.802036374
2.8832378,2,1.2407485,10.682666,0.96001168,2.771762225
2.5046399,3,2.5710855,3.0178418,0.47871247,-0.13357295
5.341853,2,2.078957,8.008545,0.863853987,2.237977837
3.437223,3,1.0548556,3.6252563,0.361503669,-0.790731514
2.969992,3,1.2373803,3.4408183,0.383726655,-0.663941428
4.096205,2,2.1698232,5.092146,0.73734431,1.446425263
1.4741131,1,2.7418997,3.4697921,0.616491476,0.685413752
2.6974244,1,1.2548746,6.457396,0.184655518,-1.859407448
4.6276293,2,2.2144506,6.188166,0.791423861,1.78554369
0.8267249,2,0.97603136,11.8040285,0.992862192,2.967158306
3.3226335,1,0.92404634,5.3633027,0.238992594,-1.53730369
3.3643,1,2.3820183,3.9579773,0.664061308,0.978763111
1.9939265,2,2.1710277,5.441306,0.753525991,1.562468027
2.9690087,3,0.92386,3.879423,0.338892993,-0.937775479
-0.8517506,1,1.3890547,6.8210597,0.168380086,-1.954753128
-0.4298854,1,1.5678312,7.3396263,0.147722844,-2.083176969
3.4126105,2,1.130753,11.105844,0.972624492,2.847076308
-0.09746444,1,2.9237087,3.306181,0.593744141,0.553336276
-0.4470768,2,2.1726272,5.419649,0.753222059,1.555522116
0.04321158,1,2.0595708,9.560693,0.069116606,-2.561384887
3.454529,3,0.8850848,3.9765768,0.328091505,-0.988218983
8.921528,1,3.0502093,3.1953037,0.57331889,0.441931834
1.102274,3,0.8365601,4.2330227,0.309712649,-1.110415565
4.321521,3,0.94238824,3.8318892,0.342763834,-0.912079561
-0.36412346,1,2.967271,3.0055845,0.511033484,0.074729392
6.430391,1,3.1239014,3.0940406,0.55049555,0.306660379
0.17490435,1,1.155038,6.1202955,0.198251593,-1.766435878
-2.063407,1,1.0099548,5.65765,0.221332037,-1.630230108
4.7154007,1,3.1035352,3.1347158,0.560772126,0.367036579
1.0284292,2,1.8856578,8.700809,0.891771472,2.387636691
2.6255698,2,2.217371,6.836501,0.818604343,1.958698805
-0.35613775,2,2.1130366,7.835655,0.857238368,2.199012278
-4.6058292,1,2.0755491,10.535152,0.040616125,-2.745023243
1.456512,1,2.8819637,3.3409176,0.599462565,0.583881434
5.5261855,1,1.8069044,8.185226,0.118442355,-2.277109239
3.1079917,2,1.7447815,9.130796,0.907691781,2.476044534
3.101089,3,1.3375312,3.3716621,0.393596394,-0.609641009
1.3133578,1,1.2934735,6.544688,0.179920537,-1.882734246
0.99646807,1,2.6554008,3.5609639,0.626671558,0.748975159
2.3746414,1,1.1197046,6.038927,0.203214669,-1.743251831
2.4729042,2,2.1711648,5.402147,0.752058651,1.54988614
1.1915923,1,2.2828028,4.201283,0.684514896,1.096030576
-1.2804697,1,2.6269784,3.590188,0.63045912,0.768236948
3.9060986,3,1.2006407,3.4674654,0.379676565,-0.683714382
3.038258,1,1.0104514,5.66089,0.221229525,-1.631223556
3.0567832,3,0.88917655,3.9665523,0.329500175,-0.983133868
1.590344,2,1.4119847,10.152716,0.941806964,2.674456098
3.480854,2,1.5837983,9.596227,0.924418861,2.568312037
1.6430933,1,3.121889,3.080601,0.545500378,0.283903207
0.16897207,1,1.2147474,6.319111,0.189973461,-1.821842734
0.3903473,1,2.3907325,3.9460235,0.661916633,0.972637317
0.81026185,2,1.8277048,8.879878,0.898559763,2.424845991
0.14920962,2,2.2159615,6.893173,0.82194296,1.973112555
0.7980712,1,3.1189585,3.0580206,0.539305918,0.240874701
1.5663226,1,2.378082,3.9676275,0.66449692,0.983680623
3.208136,3,1.1519171,3.5148098,0.374195406,-0.717502542
-5.641296,1,2.7079613,3.5044107,0.620459105,0.710218769
1.2018989,2,1.8738922,8.7529745,0.893119561,2.398535815
1.7676874,1,2.4604206,3.8227615,0.65132912,0.907062092
